=== modslut debug trace ===
categories.dat: found
conflict index: 1564 related pair(s) loaded

--- pass 1: section assignment (per mod) ---
  Convert Fallout 4 Armor into Skyrim CBBE or 3BA 3BBB Bodies TUTORIAL | cat none | T4 no rule, category, or keyword matched | stay
  orc strongholds - largashbur.esp (Orc Strongholds - Largashbur) esl | masters: skyrim.esm, update.esm, dawnguard.esm, hearthfires.esm, dragonborn.esm | CONT:1 DOOR:1 MISC:1 STAT:1 TREE:1 NPC_:1 NAVI:1 CELL:1 WRLD:1 PACK:1
  raven rock reborn.esp (Raven Rock Reborn) | masters: skyrim.esm, update.esm, dawnguard.esm, hearthfires.esm, dragonborn.esm | FACT:1 ARMO:1 CONT:1 LIGH:1 STAT:1 MSTT:1 NPC_:1 COBJ:1 NAVI:1 CELL:1 WRLD:1 PACK:1 IMAD:1 ARMA:1 RELA:1 OTFT:1
  winterhold restored - the scarlett patch.esp (Winterhold Restored) esl | masters: skyrim.esm, update.esm, dawnguard.esm, hearthfires.esm, dragonborn.esm, thescarlett.esp, winterhold restored.esp | CELL:1 WRLD:1
  winterhold restored.esp (Winterhold Restored) | masters: skyrim.esm, update.esm, dawnguard.esm, hearthfires.esm, dragonborn.esm | KYWD:1 TXST:1 GLOB:1 FACT:1 RACE:1 MGEF:1 ENCH:1 SPEL:1 ACTI:1 ARMO:1 BOOK:1 CONT:1 DOOR:1 LIGH:1 MISC:1 STAT:1 MSTT:1 FURN:1 NPC_:1 KEYM:1 IDLM:1 LVLI:1 NAVI:1 CELL:1 WRLD:1 DIAL:1 QUST:1 PACK:1 LSCR:1 IMGS:1 FLST:1 ARMA:1 LCTN:1 MESG:1 LGTM:1 MUSC:1 DLBR:1 MUST:1 RELA:1 OTFT:1
  racc's college bridge overhaul.esp (Racc's College Bridge Overhaul) esl | masters: skyrim.esm, update.esm, dragonborn.esm | MSTT:1 WRLD:1
  ivy - whiterun - well overhaul - lux orbis patch.esp (Ivy - Whiterun - Well Overhaul) esl | masters: skyrim.esm, ivy - whiterun - well overhaul.esp, lux orbis.esp | WRLD:1
  ivy - whiterun - well overhaul.esp (Ivy - Whiterun - Well Overhaul) esl | masters: skyrim.esm, update.esm, dawnguard.esm, hearthfires.esm, dragonborn.esm | BOOK:1 LIGH:1 STAT:1 ALCH:1 WRLD:1
  jk's whiterun outskirts - parallax farmhouse fix.esp (JK's Whiterun Outskirts - Parallax Wall Fix) esl | masters: skyrim.esm, jk's whiterun's outskirts.esp | STAT:1
  jk's whiterun's outskirts.esp (JK's Whiterun Outskirts) | masters: skyrim.esm, update.esm, dawnguard.esm, hearthfires.esm, dragonborn.esm | TXST:1 FACT:1 CONT:1 DOOR:1 STAT:1 TREE:1 FLOR:1 FURN:1 NPC_:1 NAVI:1 CELL:1 WRLD:1 PACK:1 LCTN:1
  jks solitude outskirts - ai overhaul patch.esp (JK's Solitude Outskirts Patch Collection) esl | masters: skyrim.esm, update.esm, ai overhaul.esp, jk's solitude outskirts.esp | WRLD:1
  jks solitude outskirts - fabled forests patch.esp (JK's Solitude Outskirts Patch Collection) esl | masters: skyrim.esm, update.esm, dawnguard.esm, hearthfires.esm, dragonborn.esm, jk's solitude outskirts.esp, fabled forests.esp | WRLD:1
  jks solitude outskirts - lawf patch.esp (JK's Solitude Outskirts Patch Collection) esl | masters: skyrim.esm, update.esm, landscape and water fixes.esp, jk's solitude outskirts.esp | WRLD:1
  jks solitude outskirts - lffgm patch.esp (JK's Solitude Outskirts Patch Collection) esl | masters: skyrim.esm, update.esm, landscape fixes for grass mods.esp, jk's solitude outskirts.esp | WRLD:1
  jks solitude outskirts - lux orbis patch.esp (JK's Solitude Outskirts Patch Collection) esl | masters: skyrim.esm, update.esm, dawnguard.esm, hearthfires.esm, lux - resources.esp, lux orbis.esp, jk's solitude outskirts.esp | TXST:1 STAT:1 WRLD:1
  jks solitude outskirts - lux patch.esp (JK's Solitude Outskirts Patch Collection) esl | masters: skyrim.esm, jk's solitude outskirts.esp | STAT:1
  jks solitude outskirts - lux via patch.esp (JK's Solitude Outskirts Patch Collection) esl | masters: skyrim.esm, update.esm, dawnguard.esm, hearthfires.esm, lux - resources.esp, lux via.esp, jk's solitude outskirts.esp | TXST:1 STAT:1 WRLD:1
  jks solitude outskirts - smim patch.esp (JK's Solitude Outskirts Patch Collection) esl | masters: skyrim.esm, update.esm, smim-se-merged-all.esp, jk's solitude outskirts.esp | STAT:1 WRLD:1
  jks solitude outskirts - solitude docks updated + lux orbis patch.esp (JK's Solitude Outskirts Patch Collection) esl | masters: skyrim.esm, update.esm, lux - resources.esp, lux orbis.esp, solitude docks.esp, jks solitude outskirts - lux orbis patch.esp, jks solitude outskirts - solitude docks updated patch.esp, lux orbis - solitude docks updated patch.esp | WRLD:1
  jks solitude outskirts - solitude docks updated + lux patch.esp (JK's Solitude Outskirts Patch Collection) esl | masters: skyrim.esm, solitude docks.esp, lux.esp, jk's solitude outskirts.esp, lux - solitude docks patch.esp, jks solitude outskirts - solitude docks updated patch.esp | CELL:1
  jks solitude outskirts - solitude docks updated + lux via patch.esp (JK's Solitude Outskirts Patch Collection) esl | masters: skyrim.esm, update.esm, dawnguard.esm, hearthfires.esm, dragonborn.esm, lux - resources.esp, lux via.esp, solitude docks.esp, jk's solitude outskirts.esp, jks solitude outskirts - lux via patch.esp, jks solitude outskirts - solitude docks updated patch.esp, lux via - solitude docks patch.esp | NAVI:1 WRLD:1
  jks solitude outskirts - solitude docks updated patch.esp (JK's Solitude Outskirts Patch Collection) esl | masters: skyrim.esm, update.esm, dawnguard.esm, hearthfires.esm, dragonborn.esm, jk's solitude outskirts.esp, solitude docks.esp | TXST:1 FACT:1 CONT:1 STAT:1 NPC_:1 NAVI:1 CELL:1 WRLD:1 PACK:1 FLST:1 LCTN:1 RELA:1
  jks solitude outskirts - solitude watchtower patch.esp (JK's Solitude Outskirts Patch Collection) esl | masters: skyrim.esm, update.esm, dawnguard.esm, hearthfires.esm, dragonborn.esm, jk's solitude outskirts.esp, solitude watchtower.esp | NAVI:1 WRLD:1
  jks solitude outskirts - trees addon patch.esp (JK's Solitude Outskirts Patch Collection) esl | masters: skyrim.esm, update.esm, treeswinedave.esp, jk's solitude outskirts.esp | WRLD:1
  jks solitude outskirts - ussep patch.esp (JK's Solitude Outskirts Patch Collection) esl | masters: skyrim.esm, unofficial skyrim special edition patch.esp, jk's solitude outskirts.esp | WRLD:1
  jk's solitude outskirts.esp (JK's Solitude Outskirts) esl | masters: skyrim.esm, update.esm, dawnguard.esm, hearthfires.esm, dragonborn.esm | TXST:1 FACT:1 CONT:1 STAT:1 FURN:1 NPC_:1 NAVI:1 WRLD:1 PACK:1
  solitude docks.esp (Solitude Docks Updated) | masters: skyrim.esm, update.esm, dawnguard.esm, hearthfires.esm, dragonborn.esm | FACT:1 ACTI:1 BOOK:1 CONT:1 MISC:1 STAT:1 MSTT:1 FURN:1 NPC_:1 KEYM:1 ALCH:1 NAVI:1 CELL:1 WRLD:1 PACK:1 FLST:1 LCTN:1 RELA:1
  redbag's morthal - optional bridge enabled.esp (RedBag's Morthal - SE) esl | masters: skyrim.esm, update.esm, dawnguard.esm, hearthfires.esm, dragonborn.esm, redbag's morthal.esp, unofficial skyrim special edition patch.esp | WRLD:1
  redbag's morthal.esp (RedBag's Morthal - SE) | masters: skyrim.esm, update.esm, dawnguard.esm, hearthfires.esm, dragonborn.esm, unofficial skyrim special edition patch.esp | FACT:1 DOOR:1 LIGH:1 STAT:1 NPC_:1 KEYM:1 NAVI:1 CELL:1 WRLD:1 DIAL:1 QUST:1 PACK:1 IMGS:1 FLST:1 LCTN:1 LGTM:1 SMQN:1 DLVW:1
  markarth - city of stone.esp (Markarth - City of Stone) esl | masters: skyrim.esm | STAT:1 WRLD:1
  redbag's falkreath - addons.esp (RedBag's Falkreath - Half-Moon Mill Addon) esl | masters: skyrim.esm, update.esm | DOOR:1 STAT:1 NAVI:1 CELL:1 WRLD:1 LCTN:1
  redbag's falkreath.esp (RedBag's Falkreath) | masters: skyrim.esm, update.esm, dawnguard.esm, hearthfires.esm, dragonborn.esm | KYWD:1 TXST:1 FACT:1 ACTI:1 CONT:1 DOOR:1 LIGH:1 STAT:1 MSTT:1 NPC_:1 KEYM:1 NAVI:1 CELL:1 WRLD:1 DIAL:1 QUST:1 PACK:1 FLST:1 PERK:1 LCTN:1 SMQN:1 DLBR:1 DLVW:1 RELA:1
  ivy - riverwood well.esp (Ivy - Riverwood Well Addon) esl | masters: skyrim.esm, update.esm, dawnguard.esm, hearthfires.esm, dragonborn.esm | WRLD:1
  spaghetti's towns - shor's stone.esp (Spaghetti's Towns - Shor's Stone) esl | masters: skyrim.esm, update.esm, dawnguard.esm, hearthfires.esm, dragonborn.esm | WRLD:1
  cotn - dawnstar.esp (Cities of the North - Dawnstar) | masters: skyrim.esm, update.esm, dawnguard.esm, hearthfires.esm, dragonborn.esm, unofficial skyrim special edition patch.esp | STAT:1 NAVI:1 CELL:1 WRLD:1
  redbag's rorikstead - brighter interiors.esp (RedBag's Rorikstead) esl | masters: skyrim.esm, update.esm, redbag's rorikstead.esp | LGTM:1
  redbag's rorikstead - hearthfire patch.esp (RedBag's Rorikstead) esl | masters: skyrim.esm, update.esm, hearthfires.esm | WRLD:1
  redbag's rorikstead.esp (RedBag's Rorikstead) | masters: skyrim.esm, update.esm, dawnguard.esm, hearthfires.esm, dragonborn.esm | FACT:1 LTEX:1 DOOR:1 STAT:1 MSTT:1 TREE:1 NPC_:1 NAVI:1 CELL:1 WRLD:1 PACK:1 IMGS:1 LCTN:1 LGTM:1 MATO:1
  riverwood revitalized.esp (Riverwood Revitalized) | masters: skyrim.esm, update.esm, dawnguard.esm, hearthfires.esm, dragonborn.esm | FACT:1 CONT:1 DOOR:1 LIGH:1 STAT:1 MSTT:1 NPC_:1 KEYM:1 NAVI:1 CELL:1 WRLD:1 PACK:1 FLST:1 LCTN:1
  riverwood revitalized embers xd patch.esp (Riverwood Revitalized) esl | masters: skyrim.esm, update.esm, dawnguard.esm, hearthfires.esm, dragonborn.esm, embers xd.esp, riverwood revitalized.esp | CELL:1 WRLD:1
  riverwood revitalized.esp (Riverwood Revitalized) | masters: skyrim.esm, update.esm, dawnguard.esm, hearthfires.esm, dragonborn.esm | FACT:1 CONT:1 DOOR:1 LIGH:1 STAT:1 MSTT:1 NPC_:1 KEYM:1 NAVI:1 CELL:1 WRLD:1 PACK:1 FLST:1 LCTN:1
  riverwood mushroom house.esp (Riverwood Mushroom Village) | masters: skyrim.esm, update.esm, strotimushroomhouse.esp | NAVI:1 CELL:1 WRLD:1 QUST:1
  thuldor's ivarstead - riften stone alternate texture.esp (Thuldor's Ivarstead - Riften Stone Alternate Texture) esl | masters: skyrim.esm, update.esm, hearthfires.esm, thuldor's ivarstead.esp | TXST:1 STAT:1
  thuldor's ivarstead - riften stone and farmhouse roofs patch.esp (Thuldor's Ivarstead - Riften Stone Alternate Texture) esl | masters: skyrim.esm, update.esm, hearthfires.esm, thuldor's ivarstead.esp, thuldor's ivarstead - riften stone alternate texture.esp, thuldor's ivarstead - farmhouse roofs.esp | STAT:1
  lux - thuldor's ivarstead - tweaks and fixes.esp (Thuldor's Ivarstead - Tweaks and Addons) esl | masters: skyrim.esm, update.esm, dawnguard.esm, hearthfires.esm, dragonborn.esm, lux - resources.esp, thuldor's ivarstead.esp, thuldor's ivarstead - tweaks and fixes.esp, lux.esp, lux - thuldor's ivarstead.esp | NAVI:1 CELL:1
  lux orbis - thuldor's ivarstead patch.esp (Thuldor's Ivarstead - Tweaks and Addons) esl | masters: skyrim.esm, update.esm, lux - resources.esp, lux orbis.esp, thuldor's ivarstead.esp | WRLD:1
  thuldor's ivarstead - tweaks and fixes - ai overhaul.esp (Thuldor's Ivarstead - Tweaks and Addons) esl | masters: skyrim.esm, update.esm, ai overhaul.esp, thuldor's ivarstead - tweaks and fixes.esp, thuldor's ivarstead.esp | CELL:1 WRLD:1 PACK:1
  thuldor's ivarstead - tweaks and fixes - embersxd.esp (Thuldor's Ivarstead - Tweaks and Addons) esl | masters: skyrim.esm, embers xd.esp, thuldor's ivarstead.esp, thuldor's ivarstead - tweaks and fixes.esp | CELL:1
  thuldor's ivarstead - tweaks and fixes.esp (Thuldor's Ivarstead - Tweaks and Addons) esl | masters: skyrim.esm, update.esm, hearthfires.esm, thuldor's ivarstead.esp | TXST:1 FACT:1 STAT:1 FURN:1 NPC_:1 NAVI:1 CELL:1 WRLD:1 DIAL:1 PACK:1 LCTN:1 RELA:1
  lux - thuldor's ivarstead.esp (Thuldor's Ivarstead Patch Hub) esl | masters: skyrim.esm, thuldor's ivarstead.esp, lux.esp | CELL:1
  thuldor's ivarstead - efps.esp (Thuldor's Ivarstead Patch Hub) esl | masters: skyrim.esm, update.esm, dawnguard.esm, hearthfires.esm, dragonborn.esm, occ_skyrim_tamriel.esp, thuldor's ivarstead.esp, thuldor's ivarstead - occlusion fix.esp | WRLD:1
  thuldor's ivarstead - ai overhaul.esp (Thuldor's Ivarstead Patch Hub) esl | masters: skyrim.esm, update.esm, ai overhaul.esp | CELL:1 WRLD:1
  thuldor's ivarstead - embersxd.esp (Thuldor's Ivarstead Patch Hub) esl | masters: skyrim.esm, thuldor's ivarstead.esp, embers xd.esp | CELL:1
  thuldor's ivarstead - fabled forest.esp (Thuldor's Ivarstead Patch Hub) esl | masters: skyrim.esm, update.esm, hearthfires.esm, thuldor's ivarstead.esp, fabled forests.esp | WRLD:1
  thuldor's ivarstead - landscape and water fixes.esp (Thuldor's Ivarstead Patch Hub) esl | masters: skyrim.esm | WRLD:1
  thuldor's ivarstead - landscape fixes for grass mods.esp (Thuldor's Ivarstead Patch Hub) esl | masters: skyrim.esm, update.esm | WRLD:1
  thuldor's ivarstead - occlusion fix.esp (Thuldor's Ivarstead Patch Hub) esl | masters: skyrim.esm, update.esm | WRLD:1
  thuldor's ivarstead.esp (Thuldor's Ivarstead) | masters: skyrim.esm, update.esm, hearthfires.esm | FACT:1 BOOK:1 CONT:1 STAT:1 NPC_:1 KEYM:1 NAVI:1 CELL:1 WRLD:1 DIAL:1 QUST:1 PACK:1 FLST:1 VTYP:1 LCTN:1 DLBR:1 DLVW:1
  rodryksdragonbridge - embers xd.esp (Rodryk's Dragon Bridge - Patch Collection) esl | masters: skyrim.esm, rodryksdragonbridge.esp, embers xd.esp | CELL:1
  rodryksdragonbridge - fixes and tweaks.esp (Rodryk's Dragon Bridge - Patch Collection) esl | masters: skyrim.esm, update.esm, rodryksdragonbridge.esp | NPC_:1 NAVI:1 CELL:1 WRLD:1 PACK:1 LCTN:1
  rodryksdragonbridge.esp (Rodryk's Dragon Bridge) | masters: skyrim.esm, update.esm, hearthfires.esm | TXST:1 BOOK:1 DOOR:1 LIGH:1 MISC:1 STAT:1 MSTT:1 FURN:1 NAVI:1 CELL:1 WRLD:1 LGTM:1
  moss2roses_jarlkeeps.esp (Hanging Moss to Climbing Roses - Base Object Swapper) esl | masters: skyrim.esm, update.esm, hearthfires.esm | TREE:1
  unique helgen reborn.esp (Unique Helgen Reborn) esl | masters: skyrim.esm | WRLD:1
  wb_potioncondenser.esp (Potion Condenser) | masters: skyrim.esm, update.esm, dawnguard.esm, hearthfires.esm, dragonborn.esm | INGR:1 COBJ:1
  jaxonzblinkteleport2.esp (Jaxonz Blink Teleport SE) | masters: skyrim.esm, update.esm | MGEF:1 SPEL:1 ACTI:1 BOOK:1 PROJ:1 CELL:1 EXPL:1
  perfumeyum.esp (Craftable Perfumes and Colognes) | masters: skyrim.esm | KYWD:1 MGEF:1 ALCH:1 COBJ:1 CELL:1
  undriel_gems_in_skyrim_se.esp (Gems in All Mines - SE) esl | masters: skyrim.esm, update.esm, dawnguard.esm, dragonborn.esm | ACTI:1 CELL:1 WRLD:1
  skysan_glassaw.esp (Light Refracting Glass Armors and Weapons (reinstall fomod for other options)) | masters: skyrim.esm, update.esm | ARMO:1 COBJ:1 ARMA:1
  better skyforge.esp (Better Skyforge SE) | masters: skyrim.esm, update.esm, dawnguard.esm, dragonborn.esm | COBJ:1
  0_katnerd_startplayerfemale_spells.esp (Default Female at Character Creation) esl | masters: skyrim.esm, update.esm | NPC_:1
  aedrarace.esp (Aedra Race - Powers Once Lost) | masters: skyrim.esm, update.esm, dawnguard.esm, hearthfires.esm, dragonborn.esm, apachiihair.esm, racecompatibility.esm, high poly head.esm, unofficial skyrim special edition patch.esp, p1flyingring.esp, animated wings ultimate.esp | TXST:1 GLOB:1 HDPT:1 RACE:1 MGEF:1 SPEL:1 ACTI:1 ARMO:1 BOOK:1 NPC_:1 LVLI:1 CELL:1 WRLD:1 DIAL:1 QUST:1 PACK:1 FLST:1 ARMA:1 DLBR:1 DLVW:1 RELA:1
  race compatibility dialogue sse - rdo.esp (Race Compatibility Dialogue SSE) esl | masters: skyrim.esm, dragonborn.esm, racecompatibility.esm, relationship dialogue overhaul.esp | DIAL:1
  race compatibility dialogue sse.esp (Race Compatibility Dialogue SSE) esl | masters: skyrim.esm, dawnguard.esm, dragonborn.esm, racecompatibility.esm | DIAL:1
  ai overhaul - rdo updated patch.esp (AI Overhaul - Relationship Dialogue Overhaul Patch) esl | masters: skyrim.esm, ai overhaul.esp | DIAL:1 PACK:1
  ai overhaul - relationship dialogue overhaul patch.esp (AI Overhaul - Relationship Dialogue Overhaul Patch) esl | masters: skyrim.esm, ai overhaul.esp, relationship dialogue overhaul.esp, unofficial skyrim special edition patch.esp | DIAL:1 PACK:1
  blueretchingnetch.esp (Blue_RetchingNetch) esl | masters: skyrim.esm | LIGH:1 STAT:1
  blue_retchingnetch.esp (Blue_RetchingNetch) esl | masters: skyrim.esm | DOOR:1 LIGH:1 STAT:1 FURN:1
  dynamiccandlesbluern.esp (Blue_RetchingNetch) esl | masters: skyrim.esm, dynamiccandles.esp | ACTI:1
  nordiccarvingdragonarch.esp (Nordic Carving - Great Portal of Dragonsreach SE) | masters: skyrim.esm | STAT:1 NAVI:1 CELL:1
  halffaces - casks diversification.esp (HFs - Barrels All-in-One) esl | masters: skyrim.esm | STAT:1
  hfs_treacherous_honey.esp (HFs - Barrels All-in-One) esl | masters: skyrim.esm | STAT:1
  shalidor's maze fixes.esp (Labyrinthian Shalidor's Maze Fixes) esl | masters: skyrim.esm | STAT:1 WRLD:1 QUST:1
  cheat room edit.esp (Cheat Room) esl | masters: skyrim.esm, cheat room.esp | CELL:1
  cheat room.esp (Cheat Room) | masters: skyrim.esm, update.esm, dawnguard.esm, hearthfires.esm, dragonborn.esm | GLOB:1 MGEF:1 ENCH:1 SPEL:1 ACTI:1 TACT:1 ARMO:1 BOOK:1 CONT:1 STAT:1 WEAP:1 AMMO:1 NPC_:1 ALCH:1 NAVI:1 CELL:1 DIAL:1 QUST:1 PACK:1 FLST:1 ARMA:1 MESG:1 DLBR:1 RELA:1
  thescarlett.esp (The Scarlett 4K - Cleaned Plugin and Upscaled Textures for A Buildable Ship) | masters: skyrim.esm, update.esm, hearthfires.esm, dragonborn.esm, dawnguard.esm | KYWD:1 TXST:1 FACT:1 MGEF:1 SPEL:1 ACTI:1 BOOK:1 CONT:1 DOOR:1 MISC:1 STAT:1 FURN:1 NPC_:1 KEYM:1 COBJ:1 NAVI:1 CELL:1 WRLD:1 QUST:1 PACK:1 FLST:1 LCTN:1 MESG:1 LGTM:1 RELA:1 OTFT:1
  windhelm bridge revived - wood roof addon.esp (Windhelm Bridge Revived - Patches and Add-ons) esl | masters: skyrim.esm, update.esm, windhelm bridge revived.esp | STAT:1 WRLD:1
  windhelm bridge revived.esp (Windhelm Bridge Revived - Patches and Add-ons) esl | masters: skyrim.esm, update.esm, dawnguard.esm, hearthfires.esm, dragonborn.esm | STAT:1 NPC_:1 NAVI:1 CELL:1 WRLD:1 PACK:1 LCTN:1
  windhelm bridge revived.esp (Windhelm Bridge Revived) esl | masters: skyrim.esm, update.esm, dawnguard.esm, hearthfires.esm, dragonborn.esm | STAT:1 NPC_:1 NAVI:1 WRLD:1 PACK:1
  redbag's dragonsreach.esp (RedBag's Dragonsreach - SE) esl | masters: skyrim.esm | STAT:1 CELL:1
  skyforgesas.esp (Skyforge Complete) esl | masters: skyrim.esm, update.esm, dawnguard.esm, hearthfires.esm, dragonborn.esm | ACTI:1 WRLD:1
  especiallyspecialdragonsreach.esp (Especially Special Dragonsreach) | masters: skyrim.esm, update.esm | BOOK:1 CONT:1 DOOR:1 STAT:1 NPC_:1 CELL:1 WRLD:1
  solitudetemplefrescoes.esp (Solitude and Temple Frescoes SSE) | masters: skyrim.esm | STAT:1 CELL:1
  solitudetemplefrescoesexpanded.esp (Solitude and Temple Frescoes SSE) | masters: skyrim.esm | CELL:1
  solitudetemplefrescoessmall.esp (Solitude and Temple Frescoes SSE) | masters: skyrim.esm | STAT:1 CELL:1
  solitudetemplefrescoesbig.esp (Solitude and Temple Frescoes SSE) | masters: skyrim.esm | STAT:1 CELL:1
  riften gate restored.esp (Riften Gate Restored) esl | masters: skyrim.esm, update.esm, dawnguard.esm, hearthfires.esm, dragonborn.esm | NAVI:1 WRLD:1
  hsriften - temple of mara.esp (HS Riften - Temple of Mara) esl | masters: skyrim.esm, update.esm, dawnguard.esm, hearthfires.esm, dragonborn.esm, hsresources.esl | NAVI:1 CELL:1 WRLD:1
  hsriften - the pawned prawn.esp (HS Riften - The Pawned Prawn) esl | masters: skyrim.esm, update.esm, dawnguard.esm, hearthfires.esm, dragonborn.esm, hsresources.esl | NAVI:1 CELL:1 WRLD:1
  hsriften - elgrim's elixirs.esp (HS Riften - Elgrim's Elixirs) esl | masters: skyrim.esm, update.esm, dawnguard.esm, hearthfires.esm, dragonborn.esm, hsresources.esl | NAVI:1 CELL:1 WRLD:1
  markarth entrance overhaul.esp (Markarth Entrance Overhaul Fixed) | masters: skyrim.esm, update.esm | NAVI:1 WRLD:1
  skyrim trading posts.esp (Skyrim Trading Posts Remastered - SSE) | masters: skyrim.esm, update.esm | FACT:1 ACTI:1 BOOK:1 CONT:1 MISC:1 NPC_:1 KEYM:1 ALCH:1 NAVI:1 CELL:1 WRLD:1
  fortknox.esm (Fort Knox) esm | masters: skyrim.esm, update.esm, dawnguard.esm, hearthfires.esm, dragonborn.esm | KYWD:1 AACT:1 TXST:1 GLOB:1 FACT:1 HDPT:1 RACE:1 SOUN:1 MGEF:1 ENCH:1 SPEL:1 ACTI:1 ARMO:1 BOOK:1 CONT:1 DOOR:1 INGR:1 LIGH:1 MISC:1 STAT:1 MSTT:1 TREE:1 FURN:1 WEAP:1 AMMO:1 NPC_:1 KEYM:1 ALCH:1 IDLM:1 COBJ:1 PROJ:1 SLGM:1 WTHR:1 CLMT:1 RFCT:1 REGN:1 NAVI:1 CELL:1 DIAL:1 QUST:1 IDLE:1 PACK:1 ANIO:1 WATR:1 EXPL:1 IMGS:1 IMAD:1 FLST:1 PERK:1 ADDN:1 VTYP:1 ARMA:1 LCTN:1 MESG:1 MUSC:1 DLBR:1 MUST:1 DLVW:1 RELA:1 OTFT:1 ARTO:1 MOVT:1 SNDR:1
  phenderix magic world.esm (Phenderix Magic World - The Magical World of Manantis) esm | masters: skyrim.esm, update.esm, dawnguard.esm, dragonborn.esm | KYWD:1 TXST:1 GLOB:1 FACT:1 RACE:1 SOUN:1 MGEF:1 ENCH:1 SPEL:1 ACTI:1 ARMO:1 BOOK:1 CONT:1 DOOR:1 INGR:1 LIGH:1 MISC:1 STAT:1 MSTT:1 FURN:1 WEAP:1 AMMO:1 NPC_:1 KEYM:1 ALCH:1 COBJ:1 PROJ:1 HAZD:1 LVLI:1 NAVI:1 CELL:1 WRLD:1 DIAL:1 QUST:1 PACK:1 CSTY:1 LSCR:1 WATR:1 EFSH:1 EXPL:1 IMAD:1 FLST:1 PERK:1 ADDN:1 VTYP:1 IPCT:1 IPDS:1 ARMA:1 LCTN:1 MESG:1 DLBR:1 DLVW:1 SHOU:1 RELA:1 OTFT:1 ARTO:1 SNDR:1
  olenveld.esp (Olenveld) esm | masters: skyrim.esm, update.esm, dawnguard.esm, hearthfires.esm, dragonborn.esm | KYWD:1 TXST:1 GLOB:1 FACT:1 RACE:1 SOUN:1 MGEF:1 SPEL:1 SCRL:1 ACTI:1 TACT:1 ARMO:1 BOOK:1 CONT:1 DOOR:1 LIGH:1 MISC:1 STAT:1 MSTT:1 FURN:1 WEAP:1 AMMO:1 NPC_:1 LVLN:1 KEYM:1 COBJ:1 PROJ:1 SLGM:1 LVLI:1 WTHR:1 CLMT:1 RFCT:1 REGN:1 NAVI:1 CELL:1 WRLD:1 DIAL:1 QUST:1 PACK:1 EXPL:1 IMGS:1 IMAD:1 FLST:1 PERK:1 VTYP:1 ARMA:1 ECZN:1 LCTN:1 MESG:1 LGTM:1 MUSC:1 DLBR:1 MUST:1 DLVW:1 RELA:1 SCEN:1 OTFT:1 ARTO:1 SNDR:1
  olenveldfixpack.esp (Olenveld) | masters: skyrim.esm, update.esm, dawnguard.esm, hearthfires.esm, dragonborn.esm, olenveld.esp | STAT:1 KEYM:1 NAVI:1 CELL:1 WRLD:1
  defaultcubemapfix.esp (Green Water Cubemap Fix) esl | masters: - | GMST:1
  underwaterblackreach.esp (Underwater Blackreach) esl | masters: skyrim.esm, update.esm, dawnguard.esm, hearthfires.esm, dragonborn.esm | TXST:1 ARMO:1 BOOK:1 CONT:1 STAT:1 TREE:1 FLOR:1 NPC_:1 WRLD:1 ARMA:1 MESG:1
  underwaterblackreachesp.esp (Underwater Blackreach) esl | masters: skyrim.esm, update.esm, dawnguard.esm, hearthfires.esm, dragonborn.esm | TXST:1 ARMO:1 BOOK:1 CONT:1 STAT:1 TREE:1 FLOR:1 NPC_:1 WRLD:1 ARMA:1 MESG:1
  landscape and water fixes - helgen reborn - patch.esp (Skyrim Landscape and Water Fixes) esl | masters: skyrim.esm, landscape and water fixes.esp, helgen reborn.esp | WRLD:1
  landscape and water fixes - patch - lffgm.esp (Skyrim Landscape and Water Fixes) esl | masters: skyrim.esm, update.esm, dawnguard.esm, hearthfires.esm, dragonborn.esm, unofficial skyrim special edition patch.esp, landscape and water fixes.esp, landscape fixes for grass mods.esp | LTEX:1 WRLD:1
  landscape and water fixes - patch - usmp.esp (Skyrim Landscape and Water Fixes) esl | masters: skyrim.esm, dragonborn.esm, landscape and water fixes.esp, unofficial skyrim modders patch.esp | WRLD:1
  landscape and water fixes - patch - wizkid enb windows.esp (Skyrim Landscape and Water Fixes) esl | masters: skyrim.esm, dragonborn.esm, wizkid enb windows.esp, landscape and water fixes.esp | WRLD:1
  landscape and water fixes - v1.5.97-only fixes.esp (Skyrim Landscape and Water Fixes) esm esl | masters: skyrim.esm, update.esm, dawnguard.esm, hearthfires.esm, dragonborn.esm, unofficial skyrim special edition patch.esp, landscape and water fixes.esp | CELL:1 WRLD:1
  landscape and water fixes.esp (Skyrim Landscape and Water Fixes) esm esl | masters: skyrim.esm, update.esm, dawnguard.esm, hearthfires.esm, dragonborn.esm, unofficial skyrim special edition patch.esp | FACT:1 LTEX:1 ACTI:1 STAT:1 MSTT:1 FLOR:1 NAVI:1 CELL:1 WRLD:1 DIAL:1 FLST:1 DLBR:1
  acmos - water for enb patch.esp (A Clear Map Of Skyrim - Water for ENB Patch) esl | masters: skyrim.esm, dragonborn.esm, water for enb (shades of skyrim).esp, a clear map of skyrim.esp | WRLD:1
  water for enb (shades of skyrim).esp (Water for ENB) | masters: skyrim.esm, update.esm, dawnguard.esm, hearthfires.esm, dragonborn.esm | GMST:1 ACTI:1 CELL:1 WRLD:1 WATR:1 IMGS:1
  water for enb - patch - blue rift water.esp (Water for ENB) esl | masters: skyrim.esm, update.esm, water for enb (shades of skyrim).esp | WATR:1
